,,HybridSVD ($\alpha=0.1$),HybridSVD ($\alpha=0.1$),HybridSVD ($\alpha=0.1$),HybridSVD ($\alpha=0.5$),HybridSVD ($\alpha=0.5$),HybridSVD ($\alpha=0.5$),HybridSVD ($\alpha=0.999$),HybridSVD ($\alpha=0.999$),HybridSVD ($\alpha=0.999$),PureSVD+CB,PureSVD+CB,PureSVD+CB
,,COV,HR,MRR,COV,HR,MRR,COV,HR,MRR,COV,HR,MRR
fold,rank,,,,,,,,,,,,
3,125,583.0,0.0705368639086,0.0321353262796,698.0,0.0761910093489,0.0345277193525,810.0,0.0782063483178,0.0360588171524,548.0,0.0653865532105,0.0304301522434
3,150,662.0,0.0726641661535,0.0326136582756,787.0,0.0773666237474,0.035193545406,915.0,0.0796058892683,0.0364541319336,628.0,0.0674018921794,0.0309544025115
3,200,830.0,0.073951743828,0.033657982404,995.0,0.078878127974,0.0359674249069,1120.0,0.0819011364273,0.0373904248295,796.0,0.0691933045961,0.0321950178119
3,300,1115.0,0.078766164698,0.0364398033001,1334.0,0.0824609528075,0.0377714554071,1464.0,0.0833006773778,0.039067519187,1085.0,0.0749034316744,0.0348205566352
3,500,1712.0,0.0815652465991,0.0381529747132,1894.0,0.0839724570341,0.0395851049745,2058.0,0.0872193920394,0.0408293635243,1666.0,0.0795499076303,0.0375305122142
3,750,2362.0,0.0825169344455,0.0393271895707,2557.0,0.0845322734143,0.0401880849748,2796.0,0.0864916307451,0.0411645424745,2343.0,0.0826288977215,0.0388883335155
3,1000,2981.0,0.08380451212,0.0396463959821,3209.0,0.0841963835862,0.0398476632998,3458.0,0.0860437776409,0.0411759831664,2965.0,0.0825169344455,0.0390127815854
3,1250,3631.0,0.0841963835862,0.039767756176,3818.0,0.0847561999664,0.0405522544161,4141.0,0.0859877960029,0.0409779370144,3615.0,0.0829088059117,0.0390780268516
3,1500,4203.0,0.0850361081565,0.0398648132301,4432.0,0.0851480714326,0.0407342613845,4766.0,0.0858198510888,0.04098291316,4207.0,0.0840284386721,0.039424202195
3,1750,4816.0,0.0856519061748,0.039980286466,4994.0,0.0856519061748,0.0406314728769,5366.0,0.0852040530706,0.0409634084465,4802.0,0.0853160163466,0.0396379543065
3,2000,5366.0,0.0854839612607,0.0399923491761,5625.0,0.0849241448805,0.0401064228711,6055.0,0.0849241448805,0.0407916425635,5398.0,0.0858198510888,0.0398352229358
3,2500,6374.0,0.0858758327269,0.0399780871874,6803.0,0.083860493758,0.0401991480128,7433.0,0.0841963835862,0.040322463121,6377.0,0.0851480714326,0.0397420757103
3,3200,7734.0,0.0853160163466,0.0400690351343,8347.0,0.0832446957398,0.0399484080333,9111.0,0.0833566590158,0.0400671912946,7708.0,0.0852600347086,0.0397413426174
4,1,30.0,0.0200358182225,0.00579321106101,30.0,0.0188605327961,0.00522855437227,30.0,0.0188605327961,0.00515979617726,30.0,0.0196440564137,0.00576276290682
4,5,87.0,0.0388403850459,0.0142015876569,88.0,0.0346429370942,0.0123831155102,92.0,0.0339153794493,0.0118988988029,98.0,0.0397358406089,0.0148514147843
4,10,147.0,0.0490261920752,0.0180078512265,151.0,0.0486903962391,0.0179666096347,154.0,0.0471793149765,0.0175589908003,120.0,0.0463957913589,0.0176619060056
4,15,193.0,0.0546227893441,0.0213434454074,221.0,0.0512648309828,0.0198213264113,231.0,0.0502574434744,0.0195200207163,146.0,0.0496977837475,0.0197131255308
4,20,221.0,0.0551264830983,0.0225876889074,262.0,0.0542869935079,0.0216833720653,273.0,0.0527759122454,0.0209659193877,160.0,0.0524960823819,0.0216871031302
4,30,256.0,0.058596373405,0.024595357134,339.0,0.061282740094,0.0252199551562,352.0,0.0605551824491,0.0245948241247,187.0,0.0546227893441,0.0229553542557
4,50,309.0,0.0608909782852,0.0267118036678,425.0,0.0665435415268,0.0287950259576,473.0,0.0676628609805,0.0288056861428,256.0,0.0543429594806,0.0249502524687
4,75,401.0,0.0626818894112,0.0291050374706,522.0,0.0693418401612,0.0312061821968,592.0,0.0729796283859,0.0323596364521,347.0,0.05786881576,0.027744686786
4,100,492.0,0.0673830311171,0.0311087525451,628.0,0.0712446832326,0.0328920682891,702.0,0.0748265054847,0.0339313253098,466.0,0.0630736512201,0.0298251107771
4,125,590.0,0.0677747929259,0.0318808164636,698.0,0.0736512200582,0.0342639897165,800.0,0.0761137228565,0.0353931254242,532.0,0.0649764942915,0.0311749345287
4,150,666.0,0.0696776359973,0.0332070101378,798.0,0.0756100291023,0.0351989545912,908.0,0.0785762256548,0.0364238765053,626.0,0.0676628609805,0.0323753824341
4,200,832.0,0.0735952540855,0.0344569612787,967.0,0.0778486680099,0.0367412835218,1065.0,0.0806469666443,0.0375854591519,769.0,0.0699014998881,0.0337041523198
4,300,1107.0,0.0778486680099,0.0362514924259,1297.0,0.0817662860981,0.0383529924917,1431.0,0.0840608909783,0.0393179391374,1080.0,0.0749944034027,0.0353920149882
4,500,1708.0,0.0812625923439,0.0385064103247,1902.0,0.0851242444594,0.0398209666301,2056.0,0.0861316319678,0.0407358548225,1654.0,0.0791358853817,0.037490428042
4,750,2358.0,0.0836131631968,0.0394553222752,2547.0,0.0852921423774,0.0402744686786,2779.0,0.0873628833669,0.0408031250333,2311.0,0.0815424222073,0.0385775004353
4,1000,2947.0,0.084116856951,0.0401788379332,3179.0,0.0855719722409,0.040298409678,3466.0,0.0874188493396,0.0409141242125,2930.0,0.0827177076338,0.0396231757758
4,1250,3628.0,0.0841728229237,0.0404607109988,3804.0,0.0852921423774,0.0403096250813,4133.0,0.0873628833669,0.0407183099342,3610.0,0.0833333333333,0.0402987428088
4,1500,4246.0,0.084116856951,0.0404471192626,4474.0,0.0851802104321,0.0405497235459,4743.0,0.0863554958585,0.0409093271291,4222.0,0.0835012312514,0.0402967884415
4,1750,4837.0,0.0846205507052,0.0404442543378,5091.0,0.0852921423774,0.0405431719737,5415.0,0.0862995298858,0.0409552103432,4800.0,0.0840049250056,0.0404635981323
4,2000,5415.0,0.0850682784867,0.0407077607925,5672.0,0.0852921423774,0.0410377379442,6082.0,0.0855160062682,0.0409649377623,5439.0,0.0845086187598,0.0404775674168
4,2500,6556.0,0.0843966868144,0.0404872504184,6861.0,0.084116856951,0.0408401469684,7312.0,0.0852361764047,0.040872460655,6543.0,0.0840608909783,0.0403652579232
4,3200,7834.0,0.0854040743228,0.0411223975823,8361.0,0.0846765166779,0.0407146232868,9034.0,0.0845645847325,0.040513079159,7795.0,0.0841728229237,0.0405759076259
5,1,30.0,0.0199004975124,0.00604131118973,30.0,0.0185588909386,0.00575948064209,30.0,0.0185588909386,0.00571755543666,30.0,0.0202358991559,0.00624678906165
5,5,85.0,0.0403040974901,0.0150322934995,85.0,0.0373413829728,0.0140035288157,84.0,0.0370059813293,0.0135033988254,78.0,0.0433227122813,0.0160813996719
5,10,134.0,0.0507015484376,0.0198100366724,150.0,0.0491363407681,0.019046399002,154.0,0.0488009391246,0.0185010607742,95.0,0.0465649281681,0.0182200066193
5,15,170.0,0.0564033763765,0.0226342427332,215.0,0.0527139582984,0.0209062809725,226.0,0.0524344569288,0.0205965002879,116.0,0.0509810498071,0.0203065287083
5,20,193.0,0.059925093633,0.0240445489691,267.0,0.0590306892504,0.023683260175,274.0,0.0583039856895,0.023324611116,128.0,0.0532170607636,0.0215490010266
5,30,235.0,0.0625524065068,0.0259197591497,335.0,0.0665772262284,0.0272977674495,356.0,0.0659623232154,0.0272321955409,178.0,0.0547822684331,0.022858087838
5,50,293.0,0.0641176141763,0.028006702709,419.0,0.0698753423892,0.0303830854644,470.0,0.0716082508804,0.0311126062216,245.0,0.0564033763765,0.0246543943383
5,75,392.0,0.0665772262284,0.0306220591354,496.0,0.0719436525239,0.0322270846587,569.0,0.0752417686847,0.0332633470777,337.0,0.0622170048633,0.0282645316311
5,100,477.0,0.0684778355414,0.0313781547053,594.0,0.0728380569065,0.0332366391691,689.0,0.0759125719716,0.0346499400625,437.0,0.0645648163676,0.0297854183692
5,125,572.0,0.0701548437587,0.0326330049414,699.0,0.0747945664934,0.0345888934141,800.0,0.078204483202,0.0361397932755,529.0,0.0657387221197,0.0312865847328
5,150,664.0,0.0705461456761,0.0331136142012,791.0,0.0766392755325,0.0350007142813,900.0,0.0780367823802,0.0362844906908,622.0,0.0669685281458,0.0328099781102
5,200,815.0,0.0726144558108,0.0341801781178,968.0,0.0785957851193,0.0366818706539,1087.0,0.0809994968975,0.0375227039406,779.0,0.0685337358153,0.0335611047669
5,300,1122.0,0.0774777796411,0.0367785648181,1290.0,0.0808317960758,0.0377002982235,1436.0,0.0835150092235,0.0386317476289,1080.0,0.0741237632064,0.0355539273492
5,500,1679.0,0.0817262004584,0.0381335697116,1921.0,0.0839622114148,0.0389314795738,2059.0,0.0868131253843,0.0403835779192,1653.0,0.078819386215,0.0369538742883
5,750,2360.0,0.083235507854,0.0387409971722,2563.0,0.0858628207278,0.0394948744773,2771.0,0.0875957292191,0.0407359492887,2308.0,0.0815025993627,0.0384271792456
5,1000,2990.0,0.0836827100453,0.0392507544319,3163.0,0.0861982223713,0.0400663882301,3468.0,0.0865336240148,0.0408327100009,2950.0,0.082620604841,0.0388368262131
5,1250,3633.0,0.0836268097714,0.0398584259015,3800.0,0.0853038179887,0.0406832876814,4112.0,0.0859746212756,0.0410910269413,3598.0,0.0835709094975,0.0395805438653
5,1500,4232.0,0.08446531388,0.0402650560289,4425.0,0.0849125160713,0.0406522097911,4719.0,0.0854156185365,0.041378780256,4237.0,0.0841858125105,0.0398241093445
5,1750,4836.0,0.0849125160713,0.0402337563121,4999.0,0.0846889149757,0.0406014337089,5359.0,0.0854156185365,0.0411987902471,4814.0,0.0841299122366,0.0400272358557
5,2000,5427.0,0.0846889149757,0.0400472224219,5595.0,0.0841858125105,0.0402707347869,6021.0,0.0850243166192,0.0410107701194,5446.0,0.0839622114148,0.0400562729424
5,2500,6523.0,0.0841299122366,0.0404977963757,6782.0,0.0841858125105,0.0403371940015,7259.0,0.0840181116887,0.0407798709325,6505.0,0.08446531388,0.0402022569514
5,3200,7871.0,0.0847448152496,0.0406683809417,8413.0,0.0836827100453,0.0404487727228,9074.0,0.0834591089496,0.0408212637544,7808.0,0.0847448152496,0.0403492835448
